f, RPR, RBV, F_last, Recl_last
3239.5,0.687763,0.355785,0.0668484,1.44778e+06
3239.5,0.687765,0.355789,0.0668494,1.44776e+06
3239.5,0.687782,0.35582,0.0668599,1.44757e+06
3239.5,0.687792,0.35583,0.0668806,1.44733e+06
3239.5,0.687728,0.355726,0.0668708,1.44724e+06
3239.5,0.68769,0.35567,0.0668367,1.44756e+06
3239.5,0.687565,0.355475,0.0667786,1.44796e+06
3239.5,0.687548,0.355448,0.0667552,1.44832e+06
3239.5,0.68755,0.355455,0.0667536,1.44836e+06
3239.5,0.68755,0.355453,0.066755,1.44843e+06
3239.5,0.687564,0.355475,0.0667571,1.44849e+06
3239.5,0.687581,0.355501,0.0667593,1.44851e+06
3239.5,0.687603,0.355538,0.0667596,1.44853e+06
3239.5,0.687632,0.355588,0.0667565,1.44856e+06
3239.5,0.687642,0.355604,0.066754,1.44857e+06
3239.5,0.687632,0.35559,0.066747,1.44861e+06
3239.5,0.687628,0.355582,0.0667481,1.44868e+06
3239.5,0.687626,0.355575,0.0667504,1.44872e+06
3239.5,0.687621,0.355564,0.0667519,1.44879e+06
3239.5,0.687622,0.355564,0.0667507,1.44886e+06
3239.5,0.687625,0.355567,0.0667474,1.44896e+06
3239.5,0.687625,0.355567,0.0667451,1.44901e+06
3239.5,0.687625,0.355567,0.0667435,1.44904e+06
3239.5,0.687621,0.355561,0.0667444,1.44901e+06
3239.5,0.687615,0.355551,0.0667485,1.44891e+06
3239.5,0.68761,0.355543,0.0667547,1.44877e+06
3239.5,0.687605,0.355534,0.0667595,1.44867e+06
3239.5,0.687605,0.355534,0.0667612,1.44863e+06
3239.5,0.687604,0.355532,0.0667615,1.44862e+06
3239.5,0.687604,0.355534,0.0667602,1.44864e+06
3239.5,0.687603,0.355533,0.0667592,1.44865e+06
3239.5,0.687603,0.355532,0.0667578,1.44868e+06
3239.5,0.687602,0.35553,0.066757,1.44869e+06
3239.5,0.687601,0.355529,0.066756,1.44872e+06
3239.5,0.687601,0.355528,0.0667555,1.44875e+06
3239.5,0.687604,0.355532,0.0667546,1.4488e+06
3239.5,0.687608,0.355538,0.0667544,1.44881e+06
3239.5,0.687613,0.355546,0.0667541,1.44882e+06
3239.5,0.687615,0.35555,0.0667544,1.44878e+06
3239.5,0.687615,0.355552,0.0667546,1.44876e+06
3239.5,0.687613,0.355549,0.066755,1.44874e+06
3239.5,0.687612,0.355547,0.0667551,1.44874e+06
3239.5,0.687611,0.355545,0.066755,1.44874e+06
3239.5,0.687611,0.355546,0.0667547,1.44876e+06
3239.5,0.687612,0.355546,0.0667545,1.44876e+06
3239.5,0.687612,0.355547,0.0667545,1.44876e+06
3239.5,0.687612,0.355547,0.0667545,1.44876e+06
3239.5,0.687612,0.355547,0.0667545,1.44876e+06
3239.5,0.687612,0.355547,0.0667546,1.44876e+06
3239.5,0.687612,0.355547,0.0667546,1.44876e+06
3239.5,0.687612,0.355547,0.0667546,1.44876e+06
3239.5,0.687612,0.355547,0.0667546,1.44876e+06
3239.5,0.687612,0.355547,0.0667546,1.44876e+06
3239.5,0.687612,0.355547,0.0667546,1.44876e+06
3239.5,0.687612,0.355547,0.0667546,1.44876e+06
3239.5,0.687612,0.355547,0.0667546,1.44876e+06
3239.5,0.687612,0.355547,0.0667546,1.44876e+06
3239.5,0.687612,0.355547,0.0667546,1.44876e+06
3239.5,0.687612,0.355547,0.0667546,1.44876e+06
3239.48,0.687612,0.355547,0.0667546,1.44876e+06
3239.28,0.687612,0.355547,0.0667546,1.44876e+06
3237.41,0.687612,0.355547,0.0667546,1.44876e+06
3517.06,0.675541,0.352195,0.0667777,1.33047e+06
3237.39,0.687528,0.355521,0.0667547,1.44801e+06
3237.37,0.687528,0.355552,0.0667535,1.44704e+06
3237.34,0.687487,0.355583,0.0667557,1.44588e+06
3237.27,0.687513,0.355658,0.0667633,1.44441e+06
3236.88,0.687782,0.356425,0.066839,1.42979e+06
3236.28,0.688045,0.357422,0.0669628,1.41492e+06
3235.35,0.68859,0.358727,0.0671087,1.39364e+06
3234.2,0.689341,0.361748,0.0673352,1.36234e+06
3234.41,0.690304,0.365215,0.0675891,1.32415e+06
3233.68,0.689772,0.363314,0.0674512,1.34475e+06
3233.34,0.690582,0.364207,0.0676024,1.33258e+06
3232.93,0.691064,0.365041,0.0677196,1.32691e+06
3232.35,0.691789,0.366897,0.067838,1.31499e+06
3231.4,0.692858,0.369634,0.068065,1.30416e+06
3229.84,0.694726,0.372678,0.0684529,1.28691e+06
3227.63,0.697223,0.378147,0.0690573,1.25006e+06
3225.27,0.700795,0.387477,0.0701436,1.21879e+06
3225.34,0.703963,0.393762,0.071325,1.17074e+06
3224.11,0.702358,0.390549,0.0707237,1.19485e+06
3222.58,0.703873,0.394053,0.0714475,1.17967e+06
3220.15,0.705965,0.399166,0.0724279,1.15582e+06
3216.63,0.709104,0.40644,0.0741047,1.12339e+06
3212.6,0.713779,0.417924,0.0765672,1.07486e+06
3210.71,0.718278,0.428707,0.0795524,1.02603e+06
3209.83,0.71984,0.433915,0.0809113,1.00168e+06
3208.41,0.719778,0.434067,0.0815432,991771
3205.83,0.72034,0.435741,0.0825171,975711
3202.19,0.720699,0.437278,0.0843154,947287
3208.97,0.717391,0.430773,0.0867758,919837
3201.29,0.719874,0.435601,0.0849201,940390
3199.79,0.717893,0.430737,0.0854633,936312
3197.62,0.715615,0.425111,0.0862717,931298
3195.82,0.70999,0.412808,0.0874299,925511
3195.31,0.705177,0.402062,0.0885176,922859
3194.88,0.707592,0.407394,0.0879698,924190
3194.49,0.704738,0.401022,0.0882759,925212
3194.21,0.706277,0.404437,0.088111,924662
3193.36,0.705008,0.401698,0.0881876,926024
3192.11,0.702836,0.397114,0.0882614,928795
3190.73,0.699374,0.390037,0.0883526,933959
3196.5,0.694575,0.381196,0.0877708,942844
3190.48,0.698526,0.388452,0.0882491,935530
3189.96,0.698023,0.387495,0.0880113,938220
3189.64,0.697119,0.38578,0.0874906,944401
3189.34,0.696914,0.385507,0.0869449,950743
